"le" "costs" "effects" "trt.costs" "trt.effects"
5.37233333333333 565677.175685623 4.24651225908385 647713.093424587 4.71627018969038
5.58208333333333 576588.072571315 4.26200463317006 681613.753977555 4.82236643828323
4.52008333333333 388215.336296418 3.66161772876304 467356.160130866 4.03159077905054
4.84525 522517.90497542 3.877008744303 659803.753678631 4.28768908966512
5.99675 575464.726066314 4.61841245196062 657184.950379564 5.18446824306359
4.79558333333333 453885.073428721 3.84259479132416 483223.212204571 4.25031433904032
6.01641666666667 597034.073336655 4.62466255693782 612484.594551822 5.17230671664499
4.58891666666667 485851.526923477 3.70934424504307 598596.070919623 4.07403860816697
4.83458333333333 472855.227465978 3.84951973327353 564430.013360439 4.26591640283016
4.89608333333333 497905.006849972 3.88045630056858 681589.168486334 4.32889221798101
5.05133333333333 533224.57308123 3.97382710323788 641879.910458903 4.42950324508742
4.61658333333333 396507.031633851 3.6934141716982 494862.732131554 4.08399030247971
6.1075 514389.019270588 4.65562387422957 735187.337583295 5.25905310465205
5.343 558851.266635912 4.14802831565593 546914.244201067 4.65366873307837
5.70208333333333 598208.741214273 4.38374801035337 769356.946334455 4.93829171728298
5.069 461637.332323262 4.02852561067531 615858.26768744 4.45338034956106
5.17041666666667 484788.72551782 4.02297095394832 655328.398145868 4.49754251610483
5.24591666666667 496751.804707651 4.10024917991891 559018.98317929 4.58676671615711
5.25341666666667 555544.461447732 4.10570406286838 641908.014927727 4.59068793034885
5.38791666666667 554401.495760398 4.19644712202882 563606.402751801 4.71281795986409
5.42833333333333 612832.24361031 4.21136723763976 752410.630537354 4.71952010847762
4.98483333333333 497798.351847662 3.94896864298543 693455.297422448 4.40078710535921
4.54233333333333 438183.610816581 3.66055667421262 548010.179178223 4.0445755328301
4.48866666666667 427754.259991623 3.58563453040952 536667.278623313 3.97819554538441
4.58875 441065.81124631 3.61519228365951 542676.51956893 4.01899727899943
4.87 477328.408626368 3.85673955726206 606502.754996331 4.26720935753319
4.86916666666667 507551.57354544 3.80326321171126 645915.262438171 4.25181492690997
4.39341666666667 405189.841111363 3.5706119886812 604548.880186984 3.92376573253801
4.36566666666667 432458.624379264 3.46333984012763 495333.858263091 3.85391837479259
4.72016666666667 490047.106093258 3.73477324240618 598656.362260876 4.14913815481512
5.188 493665.648832818 4.07920159788323 655381.696770445 4.56456043438364
4.788 482840.589826977 3.75116519978637 599711.107015411 4.19597527194804
5.58583333333333 608662.861274314 4.32438354776131 673366.32275262 4.84262044807174
5.59941666666667 548566.609802867 4.2913837721207 679600.457077758 4.84902608718284
5.04558333333333 516550.079279025 3.96320957798944 652478.907627896 4.41276655590037
4.36791666666667 478701.275128258 3.48841789327587 526807.152920503 3.86674001862449
5.0065 445432.396225861 3.98616962191169 598366.985053978 4.42439290833726
5.17108333333333 544996.692498236 4.11493015531896 538981.436114979 4.55517450072733
5.78233333333333 593154.58517424 4.36378261010207 618386.2002901 4.95012945647051
4.74691666666667 472008.643197967 3.7362022270227 555074.438749512 4.17039311524815
4.82675 520665.801540349 3.89735298262475 668882.837570761 4.29076742461108
4.9265 570845.642670838 3.88116072158989 534129.057778385 4.33472949536031
5.04141666666667 527129.591371556 3.89845948378553 651002.362810112 4.37607583617766
5.10016666666667 475749.824048987 3.93952266868507 609797.110719664 4.42159299625125
4.78425 442171.564691104 3.85217361302804 522974.581393129 4.24373450104141
4.92908333333333 526590.524720868 3.90191093290378 499087.812040993 4.32756046060308
4.92783333333333 537061.393468319 3.87941889365146 613349.559279288 4.31870157471365
5.1585 507729.709246611 4.07391053099224 657689.937476065 4.53982855965822
5.9995 517150.655442416 4.48719666222943 704102.94778019 5.0941562786528
5.24883333333333 504070.950897879 4.12854362511731 629265.010400912 4.61225458108659
4.76658333333333 493940.948205215 3.70051389436286 593051.362516959 4.13704881221324
3.45075 278716.556124635 3.00167342196789 424480.722497407 3.1938122572866
4.91558333333333 515497.531294023 3.874716879206 630619.304611255 4.33430702249596
4.45508333333333 473786.459746975 3.61087558641186 530891.52191378 3.96854375679766
5.47091666666667 565664.505695884 4.26056097149372 582175.555596761 4.75654722903772
4.59816666666667 436095.226587439 3.75298621308149 582152.04811537 4.11551758557626
6.2075 652934.225043641 4.64341878596095 780473.662321515 5.29849048986549
5.1255 570777.475701946 4.06353885541353 699651.751298428 4.48915307873531
5.02766666666667 534769.076360728 3.92004642234854 626979.013711988 4.38215066633022
4.27275 401155.766241131 3.42826932038804 496261.830652963 3.79838123890397
4.43783333333333 449619.108257456 3.53774399148696 573911.264026217 3.93990029392149
4.02316666666667 420550.374049253 3.36364443658596 375939.447504959 3.65984320339618
5.31158333333333 555160.145874304 4.16635984664203 587354.870720242 4.64033260433621
5.599 510988.077458024 4.29221865312166 654641.221400918 4.83796634534815
4.69416666666667 439418.81985016 3.72781301927771 603248.517211173 4.13878200478591
4.04508333333333 361185.887984502 3.33872274098644 417521.499479918 3.64682909747092
5.014 494095.359157455 4.01353184226406 552450.45356392 4.43338754007307
4.9195 517335.264552816 3.87059688526184 515092.590572517 4.32834865634948
4.83625 471496.188055828 3.78722810729253 549783.715193477 4.24076268766636
4.0525 361869.028341211 3.36321639385307 430000.785283162 3.66441486964985
5.75583333333333 657548.630599778 4.46450003600894 705160.037065399 5.00957735429597
5.62966666666667 575429.363772471 4.34989323855124 632977.765475555 4.87738259990459
5.15191666666667 484951.80546157 4.05544009387112 556919.048213103 4.51225072132372
4.7135 442813.658163041 3.76017280283766 563604.224532484 4.1629195129043
4.70441666666667 431912.259936937 3.71679621755096 674504.803718614 4.12542734642158
4.46025 442322.638074382 3.59859906046941 527531.666607892 3.97031825342559
4.95241666666667 469746.562267671 3.96910753221073 562199.839427892 4.37448416676845
4.90183333333333 551805.27079137 3.83029799896635 573940.857603822 4.29772364467582
5.04091666666667 538976.701781615 4.06389365427849 596309.136716731 4.47197793397737
4.58341666666667 466416.160434001 3.71253036663959 602642.170232401 4.09380638583227
5.37133333333333 559358.209897496 4.12352076243657 711025.925165826 4.65546526611839
4.39725 426496.157810944 3.59463092524622 547134.848306757 3.9479006486228
4.29866666666667 475311.272154767 3.50145265647304 490038.826055707 3.870532948678
5.48658333333333 503882.772432241 4.34357852247006 584545.536678165 4.83198281035194
4.66641666666667 464640.089361623 3.80199157327034 499614.525250558 4.16521773624426
4.33041666666667 400626.353897455 3.49217218691537 507022.568046074 3.85315538015839
5.20816666666667 466381.225597202 4.03101096707867 662454.262192763 4.52636296342435
4.53383333333333 413189.814070268 3.71680437853278 528149.38460657 4.0691089498423
5.3285 493391.687595264 4.15806596175886 537419.962349863 4.63373764691834
5.772 678005.424153013 4.53356907159524 748436.209268988 5.03955219074496
3.86258333333333 347516.790341775 3.19671411738263 409970.350613444 3.4777815221588
5.19233333333333 498280.097546607 4.11910153683205 560099.496212151 4.55852885056928
4.45883333333333 376929.434257459 3.67489852758661 530277.344976042 4.00059739647881
5.63166666666667 498167.528009079 4.34722340249342 738263.197957841 4.89055660755213
4.20533333333333 374487.9883843 3.40394175612109 492455.686184542 3.7533973347471
6.00116666666667 565674.928220388 4.5985644163993 649679.424729321 5.18554252499636
5.524 632362.827839811 4.29277523769164 699388.41756736 4.81986129280415
4.36675 455982.877049753 3.52214095744777 538731.0443793 3.90268064884611
4.84391666666667 409652.496470057 3.85569852006496 547886.565130895 4.26193916031995
6.15283333333333 666705.418320391 4.70732282794081 807762.16078948 5.30778386485533
6.02808333333333 694525.993071304 4.56439561424955 785719.628685351 5.18761119546843
4.85216666666667 505046.738718365 3.85941592429708 629207.742281966 4.28096016732375
4.96991666666667 505487.595876779 3.93555431835688 605967.8559562 4.36937048542128
4.53966666666667 432099.983709525 3.67370101240769 555629.311527745 4.05158513098022
6.20516666666667 631320.043145275 4.66136853099961 794364.403945733 5.2963481528001
5.46591666666667 535394.962288224 4.13561450252223 655084.981943473 4.68508179058355
4.17508333333333 402920.616547763 3.48259813501376 419299.523086746 3.78703718641978
3.89508333333333 361124.161318207 3.21150415334813 479108.670268015 3.50505348371598
5.7175 553401.642455696 4.38197723553439 750651.6314979 4.92967862859716
5.34783333333333 514860.076258491 4.16213153477769 570361.048422591 4.670794113527
5.40308333333333 634011.165073543 4.14746453277528 668321.752755896 4.66893536259656
4.97333333333333 517190.642969504 4.01201118099022 591295.049751915 4.4111853074558
4.7795 565403.461776955 3.77128630500136 681709.128157062 4.19574420794232
4.623 468571.19264459 3.69506434459227 613405.361750418 4.09584985908724
5.05141666666667 453245.834220499 4.00040441723352 627138.845108705 4.43646389030161
4.8445 498634.348880767 3.88696309878822 602503.338547636 4.2918769241837
4.91758333333333 497800.173384169 3.88306106922241 575554.006762684 4.33421730981763
3.9565 389900.925342926 3.29044685609864 423883.318850414 3.57290493146004
5.03675 439659.7807968 3.94793040024461 622277.159347285 4.38876327752554
5.49841666666667 606113.347290713 4.26284768397022 687661.49665709 4.78288898444945
4.59566666666667 531402.468969762 3.66784734904588 564166.709889653 4.0676734774856
4.51308333333333 446876.265794657 3.64133975195428 508683.171326881 4.02407563269356
5.06258333333333 515811.564393697 3.9506810625564 609610.057856979 4.40856775518329
5.73458333333333 593192.425948859 4.42775904971578 632868.384394859 4.97241306446968
5.73141666666667 628284.012129243 4.34590213705092 684025.052469313 4.9432472851571
4.21108333333333 367320.488465547 3.46694831611729 406956.377435225 3.78143213684836
4.55141666666667 463955.18293589 3.67910590497319 461834.4159688 4.05173185225501
5.07416666666667 465398.68137435 3.99844265417511 564110.085745376 4.4538739192816
4.15158333333333 374158.723279752 3.44472520376794 429299.770051329 3.75191726921803
5.32941666666667 566148.606063559 4.18242639673603 670144.957619355 4.65231108176961
6.38133333333333 662680.537453282 4.79605958832236 737228.19093855 5.46501970244317
5.03933333333333 538212.941453573 3.99346876155749 746135.948024613 4.43020732470603
4.03783333333333 403167.032579117 3.35924188568245 395187.033396066 3.65645878598369
5.87125 555570.174507037 4.56682312190664 772998.804535248 5.11234983994172
4.607 451536.389196348 3.61353116870696 534823.240856658 4.02568448747468
4.14708333333333 434494.761012304 3.4723337354672 482398.729130475 3.75525008721777
5.12383333333333 438671.00450805 4.08820657134387 591604.628481907 4.52098341995929
4.52891666666667 459165.503743463 3.59157149453707 499363.808299984 3.99266023188088
5.01733333333333 503163.316543519 3.9130424029459 618627.939379173 4.374447669815
5.80091666666667 596881.831186128 4.46523383429803 689956.140244419 5.01631584984757
4.90025 494128.647758587 3.86754751139444 506286.360287737 4.30459218648168
4.41391666666667 474481.039872973 3.51393969708337 532387.179433643 3.88781555200633
5.64108333333333 621852.037794323 4.34910280752869 681509.182134993 4.88088928019788
4.686 462435.333700482 3.70857329304988 553650.166697413 4.13288847593882
5.59725 590913.181480262 4.25121171842806 646313.223939418 4.81907527147222
4.55675 499261.434254151 3.69104471894522 527584.600941508 4.06902252789939
5.15291666666667 564989.949080554 4.02606560289097 820416.014412793 4.52012797625766
4.67816666666667 503235.340508709 3.7634568571114 533698.606829112 4.16600052056443
5.26075 578261.20371002 4.15687785382717 604292.461562146 4.6109447366609
5.1605 501802.812226713 4.06604977949797 632362.651185039 4.51732582344318
5.41358333333333 508478.531987046 4.29549340942183 597969.352633487 4.75613084274346
3.67566666666667 356011.060110488 3.08229353024354 385817.996697981 3.3479184165871
4.74958333333333 522330.382047417 3.79778301919978 515362.234730853 4.20784481986181
4.89375 502751.183558651 3.82866656500307 518036.963329626 4.27926393626207
3.836 387324.804947557 3.17448409726305 598990.84059022 3.45931612867538
4.74083333333333 505316.750289791 3.72566508160087 608842.344990748 4.16682296866012
3.90525 354532.534140906 3.22683277175881 413350.093425391 3.53117978241651
4.51616666666667 425753.112390427 3.66931557121723 453279.623970999 4.04063023309942
5.332 479462.52630165 4.20042573686406 605206.554016162 4.66401328769662
5.30816666666667 518671.18832315 4.12051676185209 706807.410394953 4.64453075255904
4.61275 452468.535330095 3.70013400420247 493746.375466477 4.08768977902836
4.64208333333333 384061.619075558 3.62088547815033 577815.484998769 4.0528478833989
3.82291666666667 357217.055555277 3.2140656283554 390750.94798638 3.49004948187525
4.31383333333333 373552.268644952 3.55588271099425 462917.021982318 3.89421013548434
5.20291666666667 476860.240308554 4.06457783766695 759479.162199729 4.56050921056785
5.00116666666667 530742.652807939 3.93878179593911 539218.303463458 4.3848464369074
5.71775 614546.925735427 4.44301694464847 583240.027726648 4.97509267103559
4.32625 414917.965718539 3.51508052312276 475195.668594514 3.86120475741364
4.47225 414623.170045947 3.60847900258301 524080.272854681 3.98045542471541
4.46716666666667 424483.991784899 3.61809226654576 540036.765967801 3.99868528344124
4.77383333333333 501928.312871329 3.77595047976219 620902.20892714 4.20474475554709
4.28725 472800.593750651 3.49362554223404 509937.930781148 3.84127849200305
4.43808333333333 422253.330302624 3.62925531499641 547618.312739351 3.98997645899536
5.74083333333333 569130.5031381 4.39235362070287 714427.349220023 4.93840949551977
4.971 498033.428265441 3.8868314625952 600255.155893701 4.34343342383989
5.20716666666667 580280.705933445 3.97920200707071 779736.23901933 4.49404052006768
4.679 474556.408185799 3.74265865737926 588009.097972221 4.14354230125693
5.07425 527552.702534869 4.0420340784482 667051.297371197 4.47146675296251
5.39291666666667 577521.368296282 4.24102720108677 732667.306692272 4.72886169832076
5.4325 543828.96704889 4.23992583968305 682310.723035486 4.73931230691181
5.5075 562335.130581225 4.26571638349843 619283.088846254 4.7974857709506
4.88516666666667 511666.506403887 3.88248277517049 493134.792720213 4.31378940293004
5.22541666666667 483416.297679468 4.11792939796507 637126.02533812 4.57457844995459
4.25516666666667 414155.612909409 3.48989558138466 548102.951972248 3.82447409150295
5.965 683428.052304555 4.63877828670406 674434.972752974 5.18686852642658
4.38166666666667 359218.006703305 3.66527049415808 480264.607752399 3.96833316809463
6.17908333333333 670243.282717988 4.64871171504098 768915.231467629 5.27443354302763
5.03675 498043.619356223 3.94557185413252 574321.039065996 4.40673043357871
5.31316666666667 597492.648928912 4.22893541471228 565979.453560614 4.68288826010309
5.15575 493991.821218925 4.05250116739672 597921.472284357 4.51282460390048
5.69216666666667 548230.049468037 4.44304357461959 586216.446985647 4.96238988583496
5.78291666666667 636305.196290302 4.39368447824226 697563.141998519 4.99679151490508
5.10466666666667 509561.823321895 3.98037995543142 848179.192032526 4.47100410663158
6.113 627388.773852805 4.63934840898176 673603.107488365 5.24488939230596
4.80991666666667 461031.116660172 3.82653517790507 543076.365810583 4.26615509982045
5.058 463735.423202696 3.98772726820886 636226.379779571 4.43195031305918
5.45791666666667 560506.648634068 4.16419200818594 739440.63803542 4.71064704917601
4.71666666666667 513020.582810549 3.77862106278988 545814.596200624 4.18728470792636
4.92625 574592.289080285 3.85318518611711 539141.287800669 4.31338612975511
4.06375 446772.224635877 3.34619637795189 505080.953704137 3.6620041165002
4.11658333333333 419408.022772966 3.37698011962984 522778.190753695 3.70904878677693
6.08866666666667 630903.708021456 4.5745944011744 770539.570411371 5.18844556844515
5.07683333333333 503124.383051751 4.00115240664721 671673.416831832 4.46062735300191
5.39475 566535.552440317 4.16046594297036 625993.196484589 4.6666160717857
6.03208333333333 577568.771579553 4.61799482612381 797714.671644842 5.20478376672505
4.81225 496820.412979126 3.85124908896119 594245.237520959 4.25964843857224
5.03225 489468.638219278 4.01469559601114 664875.865123395 4.43526599816513
5.0965 448054.040988581 4.03414012570668 641268.310472212 4.47088560771757
5.17925 565219.214230885 4.03641024428122 701243.527629395 4.49527491286581
5.426 533545.998555786 4.23397436628306 740260.788353197 4.74708025333646
5.40266666666667 564662.192460799 4.18238696099386 691991.286672014 4.68510747781476
4.483 416096.134672479 3.60666430405648 441528.747189415 3.98770861222775
5.01066666666667 471813.968885111 3.95394056306141 613799.976708672 4.39849605675458
4.69966666666667 439200.61985567 3.76227578868654 557528.227572082 4.1732931514123
5.98891666666667 634270.952484647 4.58545079234329 666375.17965293 5.15823949572709
3.99133333333333 342627.828126039 3.35434557723933 413850.22532063 3.63833223672876
5.76133333333333 594455.08490626 4.39317230564328 561551.525534251 4.94660610418391
5.14616666666667 568421.37671617 4.01660661722697 637392.95313051 4.49360106081195
5.1675 456304.575925369 4.13106766123636 571901.073319945 4.57745862019343
4.34716666666667 422954.734972644 3.57136394118566 547586.086273405 3.89146883082924
3.80116666666667 382203.81050353 3.15351629219612 494278.755596701 3.43738561780513
4.74016666666667 460339.881800995 3.74913934891769 570389.353040138 4.19090396326491
5.37941666666667 495795.170661218 4.20577112640364 557314.316943112 4.6881395770115
4.97566666666667 580514.144856958 3.87296179707048 634934.018443621 4.35278865645824
5.29825 527489.064503236 4.17207953604025 628063.377687739 4.6391077316742
5.05158333333333 511508.98850149 4.00160093305215 609674.675640305 4.4365769822466
5.96175 656119.807625633 4.52281706615392 666764.562131883 5.10871106667106
4.90375 477554.233894992 3.91988898217256 537206.721277461 4.32754818160288
6.20058333333333 574549.130383846 4.62342744125143 743889.242789972 5.26711990161467
4.23225 411956.04941025 3.50775324027365 397801.995378894 3.8200117028729
4.49225 453749.668391849 3.54129481162374 545159.218068347 3.9471607846168
4.34541666666667 412192.899555318 3.58536388309899 502782.350316174 3.92126351159368
4.16933333333333 412760.168980636 3.31380343661136 537382.267536821 3.69117130011816
5.3015 552560.772207704 4.15846278768586 698377.01447375 4.64308737422987
5.039 522119.978615257 3.88011105498691 524622.803392093 4.37263053597872
4.75041666666667 400721.11181187 3.78991376304999 594673.41255169 4.1869709512484
5.00608333333333 489626.938694082 3.92283387712876 625518.016312969 4.38541926843732
6.16675 596370.312549839 4.68429823049878 773130.365318199 5.29004298739316
4.09125 407079.107480111 3.41015051720526 440474.622247719 3.72179262700412
5.24708333333333 545383.457730175 4.1019745399362 752594.049914244 4.5883356377908
5.504 602358.245840112 4.21323993257135 563028.400395132 4.77076695747654
4.45141666666667 430153.885395032 3.65348085558689 553032.663013942 4.00165541457527
5.23158333333333 604838.783111375 3.99910444112914 654244.857247789 4.51224850602417
4.04941666666667 386469.981910719 3.36600217341664 525081.269252935 3.65463317686101
5.17941666666667 528487.844235136 4.01123857637834 608830.517137831 4.48919122878317
4.18441666666667 435805.280805025 3.40899636320721 443175.677224831 3.74823361925986
6.16241666666667 695674.134153827 4.63437402345813 635249.524213919 5.28168725446749
4.93791666666667 450869.828439977 3.83087228204821 627115.530022113 4.30387867441017
4.267 430729.873969233 3.45851686504562 486656.147079816 3.80986270115521
4.52158333333333 461248.517409514 3.69277131587176 476582.325184895 4.03581312360183
6.17841666666667 657594.882893271 4.69166680824322 682642.804154761 5.29787248623656
5.1115 532202.588566798 4.02899475280084 567545.063236467 4.47420920837214
4.4195 421871.428392301 3.56063845622265 582607.500254749 3.93635471662521
5.67483333333333 513428.402867565 4.33928285140429 688075.55912756 4.89171945020774
4.14691666666667 456631.674106633 3.36823004410606 564561.932937565 3.71503823827301
5.79275 562348.375439462 4.43379737612325 620580.835497469 5.0039057435188
5.70316666666667 551098.678543709 4.35115340072918 646809.989892577 4.92388554862675
4.43058333333333 443563.67290149 3.60929343911292 549510.676656796 3.97706555734181
5.2095 584171.914128386 4.13559434531253 679798.810013265 4.59743031692503
5.20583333333333 501457.420320443 4.10282002883126 522268.632225079 4.55450234660604
4.08158333333333 451942.136383119 3.37103623089444 511087.051936418 3.68196096633484
5.93116666666667 652155.099932149 4.51646862465406 763837.778996893 5.10208913229742
4.92958333333333 523618.292334325 3.9088551769266 684405.263141514 4.34200308064577
5.46808333333333 571668.604325694 4.18457164342647 627165.869437817 4.72990682908378
5.43325 568562.493655314 4.24768453386833 718237.699933061 4.73000346792858
4.58741666666667 457642.900303314 3.72967803165459 453496.124896574 4.08744727515457
5.28366666666667 531639.957866896 4.17429964990868 577670.724873472 4.63330140793935
5.30666666666667 520028.911442124 4.07537914871038 622967.495077203 4.58645448299534
5.74083333333333 585900.761702374 4.34405318552833 722595.411136467 4.91775635420702
