"times" "Exponential" "Gamma" "Generalised Gamma" "Gompertz" "Log-logistic" "Lognormal" "Weibull" "Exponential" "Gamma" "Generalised Gamma" "Gompertz" "Log-logistic" "Lognormal" "Weibull" "Exponential" "Gamma" "Generalised Gamma" "Gompertz" "Log-logistic" "Lognormal" "Weibull"
0.833333333333333 0.901357198995434 0.945771809534773 0.957735944841398 0.938390999222236 1 0.938631950688316 0.947188139221504 0.882044255339623 0.920061051895842 0.948673488417728 0.919030862971575 0.924360549598023 0.909155476935045 0.922713282987908 0.781007261663 0.717144100927398 1 0.680223770589941 0.688270780416925 0.681827399858742 0.705393225466315
0.916666666666667 0.892044715718984 0.937713928677107 0.949806193712433 0.931604604017819 1 0.92856781131922 0.939583759836876 0.871042635802191 0.909752664419898 0.939931942397377 0.910407454028384 0.91377394067984 0.896431464237824 0.912865518324752 0.761939658760114 0.702455559684047 1 0.661738433473703 0.673067714761116 0.667044475289728 0.69059804791722
1 0.882828445514189 0.929393897427818 0.94119351435617 0.924700790555032 1 0.918315787132867 0.931724076847205 0.86017823798772 0.899285627075571 0.930530183301352 0.901690174526927 0.90295572249916 0.883728341250526 0.902842140080752 0.743337574551239 0.688466970406706 1 0.644763042707571 0.65886253056127 0.653317414430787 0.676602490145345
1.08333333333333 0.873707394343812 0.920841572155123 0.931955495054584 0.917678807249867 1 0.907939451266848 0.923631133367982 0.84944935034809 0.88868946843811 0.920531699583071 0.892879727969637 0.891950535667508 0.871100056151188 0.892667390857991 0.72518964380837 0.675100829634409 1 0.629150548258894 0.645537480210082 0.640508930751739 0.663315793590206
1.16666666666667 0.864680578440633 0.912083701367788 0.922157412588098 0.910537965378611 1 0.897490584532824 0.91532487666623 0.838854282683089 0.877989891551949 0.910006403525623 0.883976897894262 0.880798222375082 0.858587288904581 0.882362733522528 0.707484778775514 0.662293662941511 1 0.614770927091622 0.632995183596792 0.628507318928234 0.650663377090516
1.25 0.855747024201344 0.903144403553247 0.911868858238868 0.9032776429716 1 0.887011434422789 0.906823517682625 0.828391365874146 0.867209446848849 0.899027340980693 0.874982550119231 0.869534439099145 0.846220595949569 0.871947345191122 0.690212162394453 0.649992650503938 1 0.601508901195044 0.621154021593116 0.617220374302353 0.638583011469422
1.33333333333333 0.846905768081541 0.894045541193964 0.901160806850642 0.895897288814573 1 0.876536506052624 0.898143804130097 0.81805895162138 0.856368047629002 0.887667875826974 0.865897634971503 0.858191146862888 0.834022747367143 0.861438491063872 0.673361241695897 0.63815323571875 1 0.589261999448168 0.609944798001292 0.606571038485226 0.627022093180918
1.41666666666667 0.838155856491798 0.884807019309516 0.890103247808031 0.888396426555201 1 0.866093987862258 0.889301232217514 0.807855412183936 0.845483373126861 0.875999453356088 0.856723189491327 0.846797014129284 0.822010483747823 0.850851813487068 0.656921721351985 0.626737386965949 1 0.577938906296617 0.599308264207113 0.596494209591301 0.615935652279646
1.5 0.829496345694816 0.875447027811053 0.878763397039995 0.88077465891188 1 0.855706892135976 0.880310213721492 0.797779140123549 0.834571189299089 0.864089950055513 0.847460339608031 0.835377755467462 0.810195850475376 0.840201559684663 0.6408835573862 0.615712306199919 1 0.567458050480863 0.589193246788307 0.58693435913954 0.605284865370453
1.58333333333333 0.820926301703634 0.865982241154164 0.867204445318537 0.873031671981274 1 0.845393972150301 0.871184209887305 0.787828548051318 0.82364560808839 0.852002556543501 0.838110302280634 0.823956421660769 0.798587220479603 0.829500764136931 0.625236951036844 0.605049451060408 1 0.557746395333201 0.579555206566796 0.577843720596534 0.59503592459043
1.66666666666667 0.812444800180894 0.85642798494726 0.855484765013914 0.865167239640509 1 0.835170463572965 0.861935840234517 0.77800206837763 0.8127192998114 0.839795110121386 0.828674387596767 0.812553652122598 0.787190084721207 0.818761396774863 0.609972342770339 0.594723781883838 1 0.548738398864359 0.570355112778101 0.569180891233622 0.585159163138059
1.75 0.804050926339141 0.846798376576727 0.843657486408512 0.857181228039249 1 0.825048686869214 0.852576972069646 0.768298153065206 0.801803669235225 0.827519784674247 0.819154000823064 0.801187897321469 0.776007667704443 0.807994484969639 0.595080406440678 0.584713173220675 1 0.540375117308501 0.561558551587012 0.560909738193031 0.57562836924767
1.83333333333333 0.795743774842163 0.837106445108433 0.831770357333396 0.849073600176224 1 0.815038539187459 0.843118794953853 0.758715273385228 0.790909003109166 0.815223050092901 0.809550644399845 0.789875616787957 0.765041409925433 0.797210215129582 0.580552043591479 0.574997947785137 1 0.532603430238484 0.553135011693684 0.552998532048914 0.56642024096715
1.91666666666667 0.787522449707338 0.827364234448404 0.819865809810375 0.840844420554026 1 0.805147897882712 0.833571883288048 0.749251919676508 0.780044594959318 0.80294582458342 0.799865919872625 0.778631456817638 0.75429134824566 0.786418018212178 0.566378377897142 0.565560502947013 1 0.525375368999188 0.545057305689614 0.545419252943597 0.557513947759145
2 0.779386064209 0.817582892823666 0.80798117017487 0.832493859905238 1 0.795382953012931 0.823946249405195 0.739906601107659 0.769218851555862 0.790723756872084 0.790101529752628 0.767468410968886 0.74375641733934 0.775626642393402 0.552550749739718 0.556385008154968 1 0.518647533192253 0.537301096818655 0.538147029339487 0.548890774266646
2.08333333333333 0.771333740782801 0.8077727509675 0.79614896217142 0.824022199982153 1 0.7857484824442 0.814251389000172 0.730677845442234 0.75843938444803 0.778587588846758 0.78025927929818 0.756397965736949 0.733434689668968 0.764844215368978 0.53906071091819 0.547457157417597 1 0.512380582404744 0.529844508536623 0.531159679882353 0.540533828066011
2.16666666666667 0.763364610931054 0.797943390888928 0.784397264350615 0.815429838401458 1 0.776248080349914 0.804496320316325 0.721564198806793 0.747713089213352 0.766563561283475 0.770341078208546 0.745430233271894 0.723323567264208 0.754078298200415 0.52590001948691 0.538763965014066 1 0.506538792406444 0.522667799800521 0.524437336298734 0.532427797817584
2.25 0.755477815129066 0.788103706725108 0.772750093157107 0.806717293534412 1 0.766884347680915 0.794689618201229 0.712564225461864 0.737046214508078 0.754673835466684 0.760348942221458 0.734574072634939 0.713419935482136 0.743335932201599 0.513060634720058 0.530293595504759 1 0.501089666724774 0.515753093041225 0.517962130605018 0.524558751521712
2.33333333333333 0.747672502732427 0.778261958883591 0.76122779126217 0.797885209432078 1 0.757659051463593 0.784839443912707 0.70367650757576 0.726444422581644 0.742936911660811 0.750284994605286 0.7238372008133 0.703720286610499 0.732623680047924 0.500534712199038 0.522035221219669 1 0.496003595906551 0.509084144736393 0.511717933819304 0.516913966992947
2.41666666666667 0.739947831885268 0.768425822455648 0.749847407091547 0.788934360774194 1 0.748573258436158 0.774953571379281 0.694899645001221 0.715912842592918 0.731368031703669 0.740151467536511 0.713226294508889 0.694220819428555 0.721947662051194 0.488314599019809 0.513978901954715 1 0.491253557943197 0.502646150710275 0.505690136263228 0.509481788442411
2.5 0.732302969429455 0.75860243070522 0.738623056371151 0.779865657829296 1 0.739627447472874 0.76503941048271 0.686232255054833 0.705456117814053 0.719979557741461 0.729950703352887 0.7027470835613 0.68491751951172 0.711313588359652 0.476392829117227 0.506115482764031 1 0.486814854311925 0.496425579954582 0.499865461708898 0.502251504387648
2.58333333333333 0.724737090814732 0.748798414298518 0.727566260130386 0.7706801514126 1 0.730821604406686 0.755104027823789 0.677672972299207 0.695078447610461 0.708781322603147 0.719685155672406 0.69240443674632 0.675806224048907 0.70072678769963 0.464762118703539 0.49843650660962 1 0.482664876903694 0.490410032036134 0.494231809266305 0.495213243114689
2.66666666666667 0.717249380009785 0.739019936828035 0.71668625622315 0.761379037827113 1 0.722155302192988 0.745154165348778 0.669220448327871 0.684783624929618 0.697780949790501 0.709357390367932 0.682202440598056 0.666882674156723 0.690192233163128 0.45341536181824 0.490934139295365 1 0.47878290179642 0.484588114136351 0.488778118159825 0.488357882685476
2.75 0.709839029414228 0.729272727095315 0.705990283275448 0.751963663772291 1 0.713627768823321 0.735196257147372 0.660873351552848 0.674575069907136 0.686984142773682 0.698970086387171 0.672144471828549 0.658142557065589 0.679714565456858 0.442345625986579 0.483601104624728 1 0.475149906411534 0.478949334528804 0.483494251508822 0.481676973076663
2.83333333333333 0.7025052397715 0.719562108544342 0.695483837233317 0.742435531203447 1 0.705237944968923 0.725236444679908 0.652630366994877 0.664455860098735 0.676394944422549 0.688526036407377 0.662233263858632 0.649581540077071 0.669298113957416 0.431546147984055 0.47643062811928 1 0.471748407081618 0.473484009897632 0.478370895978993 0.475162668497369
2.91666666666667 0.695247220082655 0.709893026178263 0.685170901515576 0.732796302123905 1 0.696984532987851 0.715280590648655 0.644490196076255 0.654428757765936 0.666015968124018 0.678028147314091 0.652470967923969 0.641195297818006 0.658946915860256 0.421010329704326 0.469416387946805 1 0.468562314471585 0.468183184371024 0.473399474760345 0.468807668295813
3 0.688064187521054 0.700270071243537 0.675054152290287 0.723047803290729 1 0.688866038648811 0.70533429169328 0.636451556416269 0.644496234577425 0.65584860255335 0.667479440492986 0.642859209178359 0.632979534021886 0.648664733663998 0.41073173412799 0.462552471953667 1 0.46557680464787 0.463038558519139 0.468572071793135 0.462605165151417
3.08333333333333 0.680955367347925 0.690697503925391 0.665135140681588 0.713192030813619 1 0.680880806696341 0.695402890062187 0.628513181629165 0.634660494033951 0.645893192272029 0.656883051923821 0.633399138180429 0.624929998833714 0.638455071193961 0.400704081389794 0.455833339891711 1 0.46277820388971 0.458042426866532 0.463881365533365 0.456548799477439
3.16666666666667 0.673919992828806 0.681179274264974 0.655414453842566 0.70323115462536 1 0.673027051195332 0.685491484388115 0.620673821124648 0.624923491879976 0.636149196383573 0.64624223206538 0.624091478118483 0.617042502447718 0.628321188337959 0.390921244941849 0.44925379008659 1 0.460153885592022 0.453187622711727 0.459320570845894 0.45063261914251
3.25 0.666957305150849 0.671719041480614 0.645891856850335 0.693167522800969 1 0.66530288143959 0.675604939677121 0.61293223991087 0.615286954728242 0.626615327440163 0.635560345520254 0.61493656810059 0.609312925737699 0.618266114641932 0.381377247810527 0.442808929920642 1 0.457692177827759 0.448467469243492 0.454883387852126 0.444851043767544
3.33333333333333 0.660066553340973 0.662320191851969 0.636566417328344 0.683003665701447 1 0.657706324082998 0.665747896604097 0.60528721839987 0.605752397092382 0.617289672692963 0.624840870468291 0.605934402812116 0.601737228419405 0.608292661891833 0.372066258944735 0.436494149605815 1 0.455382280324634 0.443875736104063 0.450563956752857 0.439198832974766
3.41666666666667 0.653246994184866 0.652985855305948 0.62743661460475 0.672742299916836 1 0.650235342047525 0.655924780194602 0.597737552215443 0.596321136996757 0.608169799642533 0.614087397857583 0.597084668820455 0.594311455187113 0.598403435790588 0.362982589653346 0.430305098805649 1 0.45321418977163 0.439406600681533 0.446356817804696 0.433671058063959
3.5 0.646497892146831 0.643718920826314 0.618500435093373 0.662386331982062 1 0.642887850675834 0.646139807961643 0.590282052003406 0.586994310310726 0.599252847690494 0.603303630341937 0.588386777786142 0.58703174018781 0.58860084682416 0.354120690129602 0.424237665733799 1 0.451178632508745 0.435054613522437 0.442256875757777 0.428263076671825
3.58333333333333 0.639818519290446 0.634522050794406 0.609755455448496 0.651938861837871 1 0.635661731524276 0.636396997556569 0.582919543244233 0.577772883935951 0.590535607531693 0.592493380953927 0.579839896820707 0.579894310132312 0.578887120398322 0.345475146060384 0.418287958413086 1 0.449267003772438 0.430814667345842 0.438259368168991 0.422970510037056
3.66666666666667 0.633208155200054 0.625397694355998 0.601198914905706 0.641403186008025 1 0.628554844131993 0.626700173985339 0.575648866068021 0.568657667959525 0.582014589765455 0.581660571502776 0.571442976214146 0.57289548629031 0.569264306317199 0.337040675318243 0.412452287825831 1 0.447471312771888 0.426681969215388 0.434359837093051 0.417789222549157
3.75 0.626666086903064 0.61634809989864 0.592827778083985 0.630782800462808 1 0.621565036051576 0.617052976434608 0.568468875071768 0.559649326872142 0.573686084050315 0.570809230686622 0.563194774738754 0.566031685573583 0.559734287665731 0.328812124734213 0.406727152725195 1 0.445784132960118 0.422652015488633 0.430554103726972 0.412715303305188
3.83333333333333 0.620191608793046 0.607375326714566 0.584638789393266 0.620081403137885 1 0.614690151384511 0.607458864746356 0.561378439138932 0.550748389938919 0.56554620998186 0.559943491908971 0.555093882721039 0.559299420876447 0.55029878915056 0.320784466949397 0.401109225909812 1 0.444198556940967 0.418720569215858 0.426838245644664 0.407745049437322
3.91666666666667 0.613784022553632 0.598481255916225 0.57662852006888 0.60930289607658 1 0.607928038029133 0.597921125574841 0.554376441261234 0.541955260800455 0.557590960739703 0.549067590789563 0.547138743059397 0.552695300813614 0.540959384947344 0.312952797343431 0.395595341791377 1 0.442708155519793 0.41488363970508 0.423208576309609 0.402874951006629
4 0.607442637083196 0.589667600664539 0.568793408740986 0.598451387162733 1 0.601276553818801 0.588442878255452 0.547461778362689 0.533270226373024 0.549816240427758 0.538185862360313 0.539327670352247 0.546216028971763 0.531717506096877 0.305312331037925 0.390182485107892 1 0.441306940463903 0.411137464007703 0.419661626596672 0.398101677285972
4.08333333333333 0.601166768420312 0.580935915763835 0.561129796343584 0.587531191410569 1 0.59473357170265 0.57902708041138 0.540633361125831 0.524693465109329 0.542217895921895 0.527302737937491 0.531658868289095 0.539858402771402 0.522574447487576 0.297858399973071 0.384867780654817 1 0.439989330589389 0.407478490111339 0.416194128090578 0.393422064278199
4.16666666666667 0.594955739669989 0.572287606672087 0.553633956074105 0.576546831777307 1 0.588296984099779 0.56967653332092 0.533890113820105 0.516225054674613 0.534791743940364 0.516422741661928 0.524130445445683 0.533619312019243 0.513531374457702 0.290586450055625 0.37964848392297 1 0.438750120835214 0.403903361653612 0.412802997959436 0.388833103335629
4.25 0.588808880930657 0.563723937970358 0.546302119030419 0.565503039463731 1 0.581964706539406 0.560393887065486 0.527230974132399 0.507864979087281 0.52753359396436 0.505550486699701 0.516740429613776 0.527495737217739 0.504589329047066 0.283492038376504 0.374521972546124 1 0.43758445402406 0.400408903994186 0.409485325227947 0.384331930763741
4.33333333333333 0.58272552922192 0.555246041331213 0.539130496076875 0.554404753667555 1 0.575734680683988 0.551181645476067 0.520654892999689 0.499613135368106 0.520439267558047 0.494690671096512 0.509486780786276 0.521484747687133 0.495749235924808 0.276570830496333 0.369485738473418 1 0.436487795043243 0.396992111502296 0.406238358297387 0.379915818306469
4.41666666666667 0.576705028413042 0.546854923022147 0.53211529642409 0.543257120754216 1 0.56960487681896 0.542042170893829 0.514160834443772 0.491469339737707 0.513504614568285 0.483848073279826 0.502367402909152 0.515583499545961 0.487011908017085 0.269818597797245 0.364537380792006 1 0.435455907208692 0.393650135934341 0.403059493578618 0.37558216442298
4.5 0.570746729152187 0.538551470976856 0.525252743347817 0.532065492809701 1 0.563573295881425 0.532977688758755 0.507747775408065 0.483433333398128 0.506725526623509 0.473027547203754 0.495380154503133 0.509789233588105 0.47837805185609 0.263231214899349 0.359674599134389 1 0.434484830600983 0.39038027579102 0.399946265120875 0.371328486276511
4.58333333333333 0.564849988796375 0.530336461464249 0.518539087419761 0.520835425540199 1 0.557637971090322 0.523990292038682 0.501414705596431 0.47550478793084 0.500097948297664 0.462234017132729 0.488522858250112 0.504099273087916 0.469848272669688 0.25680465714026 0.354895187612541 1 0.433570862185395 0.387179966556391 0.396896335133269 0.367152412365164
4.66666666666667 0.559014171342172 0.522210565382488 0.511970617576877 0.509572675483784 1 0.55179696923227 0.515081945509725 0.495160627314019 0.467683310340522 0.493617886258206 0.451472472061087 0.481793309631867 0.498511021559452 0.461423079229139 0.250534998116174 0.350197029227651 1 0.432710537548046 0.384046771732437 0.393907485308211 0.363051675732587
4.75 0.553238647357092 0.51417435420311 0.505543670314957 0.498283196499992 1 0.546048391650071 0.506254489897871 0.488984555310095 0.459968447771234 0.487281416676006 0.440747959766932 0.475189284701753 0.493021960491296 0.453102888470666 0.244418407282969 0.345578090710126 1 0.431900614098045 0.380978374592496 0.39097760886657 0.359024107703459
4.83333333333333 0.547522793911709 0.506228305588065 0.499254637256406 0.486973135504093 1 0.540390374974662 0.497509645890498 0.482885516622823 0.452359691919163 0.481084691139067 0.430065580499927 0.468708547063727 0.48762964707454 0.444888029905239 0.238451147615877 0.341036417749535 1 0.431138055601256 0.377972570585408 0.388104703253604 0.355067632094821
4.91666666666667 0.541865994512469 0.498372808700796 0.493099971310679 0.47564882741406 1 0.534821091635938 0.488849018025641 0.476862550425991 0.444856483164045 0.475023941280455 0.419430480304075 0.462348854127076 0.482331711938329 0.4367787498296 0.232629573326291 0.336570130578597 1 0.430420017925201 0.375027260329664 0.385286863422731 0.351180259859607
5 0.536267639035198 0.490608169230687 0.487076191618204 0.464316789279771 1 0.529338750183274 0.480274098466002 0.470914707877641 0.437458214439367 0.46909548230344 0.408847843978042 0.4561079626998 0.477125856904636 0.428775215350447 0.226950127634316 0.332177419879193 1 0.429743835886957 0.372140443143395 0.382522275651193 0.347360084123406
5.08333333333333 0.530727123659293 0.482934614148747 0.481179887444425 0.452983713565833 1 0.523941595442538 0.471786270664007 0.465041051970596 0.430164234859775 0.463295715562852 0.398322887677163 0.449983633978497 0.472009852771681 0.42087751823266 0.221409340595696 0.327856542981769 1 0.429107011106792 0.369310211061746 0.379809211837816 0.343605275579593
5.16666666666667 0.525243850802601 0.475352296211033 0.475407721169394 0.441656460561625 1 0.518627908532945 0.463386812923565 0.459240657384842 0.422973853122553 0.457621130340745 0.38786085116294 0.443973637987908 0.466981537133513 0.413085678581526 0.216003826981803 0.323605820332458 1 0.428507200780039 0.366534743298237 0.377146024238399 0.339914078211558
5.25 0.519817229056962 0.467861298224987 0.469756430499781 0.430342049894697 1 0.513396006764086 0.45507690186362 0.453512610341756 0.41588634069865 0.452068304936281 0.377466989707621 0.438075757518979 0.462038812241661 0.405399648368145 0.210730284211377 0.319423632204921 1 0.427942207288279 0.363812301111169 0.374531140599031 0.336284805313982
5.33333333333333 0.514446673124421 0.460461637092904 0.464222830013928 0.419047651126651 1 0.508244243430842 0.446857615788101 0.447856008460157 0.408900934827456 0.446633907173823 0.367146565663281 0.432287791610234 0.457179642913466 0.397819314806425 0.205585490332766 0.315308415636171 1 0.427409968578658 0.361141223040056 0.371963059651732 0.332715835787872
5.41666666666667 0.509131603754102 0.453153267645499 0.458803812136356 0.407780573413937 1 0.503171007521636 0.438729937966431 0.44226996061414 0.402016841328415 0.441314694419436 0.356904839706781 0.426607558613622 0.452402054490548 0.390344503589441 0.20056630205542 0.311258661567753 1 0.426908549246943 0.35851992048057 0.369440346940518 0.329205610686617
5.5 0.503871447679733 0.445936086277829 0.453496347625729 0.396548254219781 1 0.498174723353487 0.430694759828363 0.436753586792695 0.395233237241539 0.436107513183905 0.346747061773955 0.421032898882545 0.447704130849966 0.382974981992355 0.195669652829458 0.307272912175444 1 0.426436132266117 0.355946873569558 0.366961630949211 0.325752629992484
5.58333333333333 0.498665637557811 0.438809934398797 0.44829748564938 0.385358247067632 1 0.493253850145591 0.422752884076564 0.431306017961069 0.388549273307902 0.431009298379934 0.33667846169847 0.41556167711665 0.443084012469852 0.375710461848525 0.190892550972104 0.303349758372243 1 0.425991011307713 0.353420627354468 0.364525599505171 0.322355449604991
5.66666666666667 0.493513611906412 0.431774601704793 0.443204353508028 0.374218208331105 1 0.488406881541689 0.414905027720067 0.425926395923867 0.381964076300441 0.42601707229201 0.326704239572923 0.410191784395078 0.438539894550617 0.368550602404994 0.186232077839876 0.299487837470913 1 0.425571583608047 0.350939788223941 0.362130996435694 0.319012678524303
5.75 0.488414815044634 0.42482982928726 0.438214156066017 0.363135883060467 1 0.483632345090122 0.407151825031435 0.420613873189846 0.375476751214511 0.421127943309507 0.316829555851946 0.404921139927185 0.434070025192363 0.361495013063076 0.181685386045399 0.295685830993561 1 0.425176343335844 0.348503020578541 0.359776618456054 0.315722976214393
5.83333333333333 0.48336869703266 0.417975312583343 0.433324174935111 0.352119089851152 1 0.478928801689337 0.399493830430226 0.41536761283841 0.369086383327042 0.416339104466643 0.307059521219271 0.39974769254731 0.429672703628625 0.354543256009403 0.177249697717745 0.291942462616926 1 0.424803875421734 0.346109043722514 0.357461312270204 0.312485050132088
5.91666666666667 0.478374713612444 0.411210704178166 0.428531767453592 0.341175704765708 1 0.474294845005643 0.391931521295151 0.410186788387759 0.362792040132417 0.411647831826927 0.297399186243012 0.394669421977895 0.425346278516259 0.347694848742394 0.172922302805255 0.288256496243071 1 0.424452849813608 0.343756628959265 0.355183971866926 0.309297653409387
6 0.473432326149008 0.404535616466723 0.42383436549682 0.33031364432691 1 0.469729100869055 0.384465300707107 0.405070583664691 0.356592773162676 0.407051482744449 0.287853530845667 0.389684339883194 0.421089146280958 0.340949266498818 0.168700557419786 0.284626734186084 1 0.424122016125013 0.341444596874755 0.352943535995834 0.306159582677542
6.08333333333333 0.468541001572351 0.397949624182872 0.419229474150592 0.319540847606468 1 0.465230226652394 0.377095500125113 0.400018192676023 0.350487619699058 0.402547494029838 0.278427453617625 0.384790490733906 0.416899749517677 0.334305944584816 0.164581882221393 0.281052015466218 1 0.423810198646629 0.339171814794459 0.350738985809069 0.303069676022424
6.16666666666667 0.463700212319947 0.391452266802459 0.414714670274405 0.30886525744091 1 0.460796910638035 0.369822381996991 0.395028819481615 0.344475604381451 0.398133380044746 0.269125761005237 0.379985952501311 0.412776575445025 0.32776428061546 0.160563760842439 0.277531214203664 1 0.423516291693479 0.336937194400793 0.348569342655802 0.300026811061594
6.25 0.458909436279851 0.385043050827114 0.410287600978042 0.298294800813664 1 0.456427871376194 0.362646142306555 0.390101678068984 0.338555740721831 0.393806730745247 0.259953156406747 0.375268837197868 0.408718154412542 0.32132363666671 0.156643738350178 0.274063238104794 1 0.423239255262807 0.334739689499041 0.346433666017818 0.297029903134307
6.33333333333333 0.454168156734379 0.378721451954937 0.405945982031644 0.287837368450192 1 0.452121857038058 0.355566913058879 0.385235992229472 0.332727032527371 0.38956520969159 0.250914229211578 0.370637291279784 0.404723058459681 0.31498334134337 0.152819419746885 0.270647027034338 1 0.422978110979734 0.332578293920848 0.344331051575514 0.294077903596432
6.41666666666667 0.449475862304381 0.372486917143848 0.401687596226648 0.277500793681096 1 0.447877644766648 0.348584764705171 0.380430995435969 0.326988475238531 0.385406552039091 0.242013443820614 0.366089495925681 0.400789899925187 0.308742691766467 0.149088468506587 0.267281551667486 1 0.42273193830965 0.330452039555273 0.342260629394518 0.291169798212931
6.5 0.444832046894083 0.36633886657307 0.397510291702506 0.267292830636457 1 0.443694040027886 0.341699708508642 0.375685930722157 0.321339057187069 0.381328562522733 0.233255128687142 0.361623667204263 0.396917330105538 0.302600955483258 0.145448605147532 0.263965812216415 1 0.422499871018074 0.328359994498242 0.340221562224061 0.288304605641147
6.58333333333333 0.440236209636504 0.360276695507888 0.393411980251926 0.257221131843203 1 0.439569875963995 0.334911698852688 0.371000050563253 0.315777760778601 0.377329113446066 0.224643465420135 0.357238056142736 0.393104037961036 0.296557372302923 0.141897605839502 0.26069883722618 1 0.422281093860252 0.326301261311981 0.338213043898907 0.285481375998684
6.66666666666667 0.435687854839431 0.354299776072516 0.389390635615548 0.247293225305904 1 0.435504012751052 0.328220635492632 0.366372616758252 0.310303563604039 0.373406142683292 0.216182477993301 0.352930948706705 0.38934874886814 0.290611156060805 0.138433301045131 0.257479682435312 1 0.42207483948422 0.324274975386714 0.336234297837405 0.282699189510182
6.75 0.431186491931955 0.348407458935635 0.385444291775302 0.237516491160128 1 0.43149533696224 0.321626365752197 0.361802900313632 0.304915439483948 0.369557651701957 0.207876022105088 0.348700665701282 0.385650223416575 0.284761496313943 0.135053574194392 0.254307429696836 1 0.421880385532314 0.322280303397533 0.334284575628795 0.279957155227725
6.83333333333333 0.426731635411562 0.342599074912917 0.381571041254297 0.227898137996118 1 0.42754276093812 0.315128686665821 0.357290181328509 0.299612359449629 0.365781703612407 0.199727774736315 0.344545562602309 0.382007256249798 0.279007559970487 0.131756360391449 0.251181185955763 1 0.421697051927329 0.320316441849903 0.332363155703497 0.277254409820034
6.91666666666667 0.422322804791769 0.336873936490587 0.377769033429843 0.218445178959145 1 0.423645222165013 0.308727347067876 0.352833748881225 0.294393292664476 0.362076421249026 0.191741223953421 0.34046402932575 0.378418674947355 0.27334849285545 0.128539645153073 0.248100082279409 1 0.421524198330568 0.318382615707797 0.330469342080595 0.274590116425969
