"le" "costs" "effects" "trt.costs" "trt.effects"
0.961916666666667 89842.1975174124 0.950449094060182 74711.7880261729 0.954492670465177
0.963166666666667 75654.184601855 0.95227420399315 81336.3777737697 0.955854142447665
0.965583333333333 64954.0980507125 0.954408177578512 86165.5226859268 0.958186736663634
0.962916666666667 63174.6341269269 0.951337524172476 57918.6059944189 0.955463366283285
0.96975 80362.88799246 0.959122563339369 72968.3135191794 0.962439061322387
0.961833333333333 73959.3000560167 0.949835435721557 72783.3060428974 0.954307947188636
0.96875 69078.9844565866 0.957543720503612 80129.6018102291 0.961323243221409
0.952583333333333 56693.1671756604 0.941033977179145 76388.9943240348 0.945209139469267
0.965166666666667 91181.7449274924 0.951430492512528 97852.1243937364 0.957272720012032
0.945083333333333 65498.4849095417 0.933119534236401 97636.08051276 0.937690010517931
0.965083333333333 64560.0464173523 0.952565150115785 73052.1307160344 0.957416183565506
0.957 69676.6848043193 0.945903149678544 60836.2655262075 0.949682920405589
0.95275 70372.7894476379 0.941479051136286 81189.2060365278 0.945439052004826
0.96 76818.3485594436 0.945645674524419 82249.6563644245 0.952016830743069
0.960666666666667 58284.9683836627 0.947622592803643 85999.1799665467 0.952936587311418
0.956333333333333 75078.5071793962 0.943759397417576 109619.686226839 0.948728714918587
0.952083333333333 63427.0066586873 0.940435708331879 90151.1756770697 0.944694265006074
0.9515 59543.6741935409 0.94166099247722 88808.3936359651 0.944484315614593
0.966833333333333 63677.6985454673 0.955083178659637 81544.2732964185 0.959324495993624
0.962666666666667 67462.4150102338 0.952074716685829 77145.9298040395 0.955408597367092
0.945583333333333 72345.2827272197 0.935448458446185 76850.6357127158 0.938551025508835
0.956833333333333 61167.9679146354 0.945147428432112 78715.2981043597 0.94940549295626
0.95925 73764.7674196664 0.947021854991587 77413.9873688647 0.951691674330878
0.946 67854.1987594732 0.935083594265268 78548.6163586408 0.93879577513545
0.9625 70707.3087064207 0.951457935931975 71804.6865243802 0.955154128147671
0.96125 64553.1520180864 0.951257375259103 67345.5233260245 0.954127660567219
0.965333333333333 65888.0440823985 0.953694797360791 113272.028889706 0.957854072717449
0.966916666666667 75012.0737449353 0.955461376664446 84688.2818833381 0.959452923215199
0.958666666666667 72796.1137839825 0.944704112824947 105928.862664728 0.950776571203922
0.952666666666667 74374.5040809863 0.940196435304429 63409.6869654952 0.945112983170988
0.971583333333333 88425.5920704765 0.959913063232758 84437.1940952301 0.964039252759992
0.972 69397.3246686399 0.960448954329271 80449.2577220912 0.964473938096852
0.974 67691.1443060986 0.961900252247623 86995.6208800326 0.966353656352458
0.970833333333333 72187.2879927655 0.960748718212587 85432.9588945796 0.963618635464698
0.957666666666667 77038.9341429919 0.944736936318603 93776.5925243956 0.949986357494634
0.960333333333333 73899.8168464088 0.947199030378627 110672.698529736 0.952580451381888
0.94925 70918.657284289 0.940179912420876 90093.3253417578 0.942390788747621
0.961 56397.7859653438 0.949061455573988 65644.5273163053 0.953483883030135
0.952416666666667 58620.4831884744 0.940313884534424 100695.622452482 0.944934420847421
0.96 60912.4325893763 0.949780698797948 91209.9454121484 0.95284851634651
0.955583333333333 65551.4689219583 0.944960396814083 72996.5777356268 0.948376072555533
0.960083333333333 74175.1423741193 0.949394954040101 87262.9597215962 0.952825635079615
0.9625 69895.3741897198 0.951794766847696 66637.458258488 0.955227723743586
0.953333333333333 84399.6767184462 0.941412359690552 87220.3149942851 0.945884974229373
0.966 67008.4854645032 0.95511318979247 89823.2948480883 0.958660738725361
0.937833333333333 75317.8939850289 0.92560103960935 83361.0222005364 0.930437824942838
0.9605 64445.0214187056 0.950373604361171 75286.7384257251 0.953360921868152
0.947666666666667 78394.3955847798 0.936666609068923 89640.7641051113 0.940445515288099
0.955916666666667 66186.9213125483 0.945133178621978 90394.722585507 0.948663673770002
0.957833333333333 59870.2188638622 0.945259585725669 90148.9577736795 0.950211745580082
0.966083333333333 73385.1899977495 0.955154771757325 68882.2698123348 0.958735305406519
0.963333333333333 77849.3590802542 0.951713182443924 83751.1934734888 0.955871411431039
0.951416666666667 75451.0890867509 0.93840864056184 105355.788023658 0.943774644258654
0.961166666666667 70650.3880557042 0.948945827042039 71348.5107737846 0.953599759780225
0.956916666666667 69468.1466704574 0.946359335901436 84049.8724483834 0.949709044343909
0.958916666666667 74516.2934744397 0.945264126677932 78124.4084565831 0.951073881943462
0.957 70386.5893004256 0.94597178606645 105007.019613867 0.949699915761633
0.951083333333333 75432.4127416613 0.938167951589649 80160.7305102375 0.943448122169818
0.964 73564.3295732837 0.953111589760184 95901.0141732166 0.956677527653368
0.96825 89125.4809663374 0.958124747160568 78945.2691299861 0.961044620407564
0.96225 54700.8244748628 0.951729660944611 75211.1908688966 0.955012334922393
0.959333333333333 54284.8873219941 0.944960829884211 81318.6565882514 0.95134900122618
0.960583333333333 66141.7916331855 0.950189624858726 78660.9274342005 0.95339243476175
0.953416666666667 81953.212811596 0.940135579830821 100038.802983219 0.945699733591477
0.95025 78254.3042162148 0.938711517872028 89404.0073601779 0.942903222862485
0.95875 72780.5081687744 0.948124677689099 79822.883860119 0.951523153643114
0.968833333333333 76344.0877737289 0.957630766951282 83721.5305080099 0.961408546479914
0.953 61063.3909613675 0.942132561114239 80889.8073172812 0.945762520612537
0.961333333333333 84000.4358381634 0.947102765767758 91846.0736877341 0.953374478782985
0.966416666666667 79390.406541141 0.95437033548908 85425.1433403046 0.958842129366819
0.95475 64148.0375707965 0.941824486617891 76926.5749266525 0.947089467235562
0.949583333333333 60076.5432836774 0.936721240471978 110855.961522679 0.941969802153682
0.953 71691.6335055642 0.942790171943476 87146.8617319256 0.945890421463823
0.963166666666667 65762.7783819038 0.952283789815922 100555.890010992 0.955847943444667
0.966 77244.8979391807 0.952930474920509 87772.0270626112 0.958228951621417
0.947916666666667 78548.7266945828 0.935766354439333 77921.437706113 0.940467516112281
0.946416666666667 70118.1145920351 0.936237252601497 79559.7047001173 0.93935484522204
0.961666666666667 73430.8050232361 0.946820788928656 75690.3384634463 0.953572191667123
0.94925 57011.4207053163 0.936437097539925 64035.175223685 0.941650909680497
0.954666666666667 88214.6358049653 0.94128900624485 69644.0673297875 0.946916849844528
0.966666666666667 70797.6221470823 0.957254700017606 81874.8577025548 0.959629245232888
0.969416666666667 53498.5573455239 0.958663496153394 80757.0075878907 0.962077961219748
0.95675 67623.3342767002 0.947766966128442 69556.1140664014 0.949861507559989
0.958 92527.6890787938 0.94640571863371 91066.3279443605 0.950578976458701
0.969416666666667 90043.0516905018 0.957902716588709 63317.0115184957 0.961929258346548
0.968083333333333 64897.1717907556 0.957104283415283 92837.9303001416 0.960717206206415
0.96275 70192.0492159087 0.950227296491624 81501.5270646675 0.955113161277384
0.963 70814.2696288607 0.950911103955801 72963.0138047853 0.955433672910102
0.960416666666667 51284.8493044778 0.950093618096115 99083.7016808999 0.95322850851395
0.956 68034.986583185 0.942738122402798 73915.5251463011 0.94826789513539
0.96425 66083.4569821119 0.953356961099886 87718.0571502341 0.956921339575953
0.952 64774.9179788047 0.940735246275137 85754.2165367597 0.944679789119016
0.958583333333333 56535.4701899313 0.948476425484059 95464.9093637973 0.951463128272901
0.959166666666667 71773.8724980215 0.94583307155099 81405.079545018 0.951379204227483
0.9555 75378.8435651345 0.945066069858377 80075.3503270157 0.948316683050502
0.963833333333333 83620.960388322 0.951729212780135 89785.1817831065 0.956267627206746
0.95525 86833.1444969737 0.941382223053338 97525.0152726697 0.947389266420947
0.9635 68643.2926830518 0.950881645848804 115181.496372129 0.955834090691168
0.964416666666667 67532.9300123152 0.954354020692391 81788.6526827621 0.957258766074714
0.942333333333333 60005.6183347202 0.931340619146715 97449.8338869137 0.935135249979815
0.956083333333333 76764.4627263298 0.944284980850002 60708.7793331107 0.948643105863529
0.961666666666667 70979.1587756126 0.950224433520389 91125.1846651617 0.954250956879192
0.955 64916.5571028867 0.945375454735842 110259.231809376 0.947997676363417
0.9565 68103.9272521415 0.943763036686228 101332.24238193 0.948861949380811
0.942 75511.6337723231 0.932221126573737 82421.8238985307 0.935056685882525
0.964 72407.293440226 0.950811122822563 80001.7161631347 0.956225382974756
0.964916666666667 72273.5089331906 0.953851577620476 102841.109880314 0.957546270685215
0.955 71155.3021055501 0.943004565392342 99634.0032404118 0.947525392580454
0.952833333333333 67774.5438404219 0.939866181043462 84982.4064689872 0.94518395262079
0.962 64286.6629951953 0.949897800483259 89945.2142302982 0.954452122634637
0.966 74850.8270003668 0.955018304192429 86551.9037832998 0.958647009876968
0.957333333333333 92376.0144840317 0.944783464643893 84916.7208189568 0.94973548022295
0.965916666666667 56610.7082885576 0.952880906127535 105282.901525189 0.958147775358103
0.970916666666667 67748.3611250121 0.961178359551163 89995.9166211327 0.963768191070002
0.957583333333333 68552.4571406355 0.94741852656094 79964.9218149623 0.950454693729852
0.956416666666667 65497.1367256408 0.943150030012694 86395.8166811936 0.948678103838074
0.95825 87890.0548207046 0.946936796396166 89018.9527084182 0.950882325118721
0.95925 80226.9411498002 0.945327483668785 88767.9792192878 0.95135213888441
0.956416666666667 67003.3829353828 0.945211738208618 77532.1501937134 0.949090191084037
0.946083333333333 67471.3407490442 0.935940143124715 78910.4721811974 0.939041969650215
0.959416666666667 73608.8423295257 0.947847431359283 88731.4163056138 0.951990614124371
0.964083333333333 84160.7860315074 0.951107093323539 76513.5659305621 0.956339009870579
0.95125 66617.1428228765 0.940077489259006 87139.7983708892 0.943955143619498
0.972666666666667 76130.5523799411 0.959595097611389 86457.8189601876 0.964842219364659
0.947666666666667 60228.1841675006 0.935811387940569 81552.760814233 0.940282276336809
0.956583333333333 66214.1897773354 0.942611951345279 79428.4008323611 0.948701854062756
0.937583333333333 76192.1172913183 0.92764001819034 90998.1042621445 0.930641769489749
0.958083333333333 55971.2572488301 0.94733185806082 88184.1115334149 0.95082988049139
0.94975 74763.7400895116 0.938803170053825 84348.8430461396 0.942531749857014
0.957083333333333 81857.883609052 0.94529600608888 81507.8453395888 0.949636930521953
0.94675 83786.5648072791 0.936432274245566 68131.1844632643 0.939666405206613
0.96175 69240.8098991838 0.948826701091897 74293.1790998895 0.954042502168158
0.944 63336.2856417246 0.931599803278545 76005.603328569 0.93651612841008
0.959833333333333 96584.7405908179 0.950158087840546 89831.4482378163 0.952781803960765
0.9495 72079.4363447584 0.937569007870609 77460.7986602542 0.942075405283658
0.957583333333333 70874.1106630399 0.944567068796561 83184.3380397304 0.949880861488736
0.951833333333333 65196.7695906708 0.940232735714786 84795.0093017762 0.94445785384545
0.957 84095.7666963788 0.944875453691933 72214.4155831641 0.949481641826601
0.96 85229.4828539556 0.946123361734276 72239.170280612 0.952099579117616
0.971416666666667 63562.605166889 0.959511257227915 77783.1539570042 0.963835492142505
0.949666666666667 77877.7535218431 0.940088470997001 82843.9072869207 0.942710814732067
0.951166666666667 58987.519458498 0.940153101889298 76765.4862934478 0.94391657311516
0.972 77648.4143521564 0.957993297661536 81361.6710704964 0.964002904645774
0.963583333333333 80698.0722976486 0.951360425080946 74753.1781138809 0.955997650303353
0.949166666666667 73355.5167703659 0.937997098006049 83859.2134473618 0.941891398774701
0.964333333333333 65617.4258023892 0.951675846931299 84326.1221588796 0.956657606440444
0.952666666666667 82915.2348820464 0.940593709240643 80303.4657143406 0.945182266666775
0.961416666666667 69750.1847234074 0.951327862799786 76382.1428777062 0.954280985800398
0.9705 64231.8085114577 0.958270240949901 74710.3761612193 0.96285717775294
0.961416666666667 60624.0081834777 0.950855038207881 77933.5965344304 0.954189043542682
0.953833333333333 66751.3938104158 0.942366636513685 112123.190429484 0.946476552857662
0.963333333333333 76811.4149868109 0.951776352043276 81233.9699422687 0.955885278538485
0.955416666666667 60560.2827479459 0.944538968279553 74425.8058223182 0.948152875218042
0.949833333333333 89573.8071118701 0.938983453487871 77625.6913141718 0.942628805934918
0.958833333333333 80772.7106009981 0.948198037911719 77509.4582789426 0.951597949288147
0.964916666666667 66207.0657707019 0.951711250476522 99903.3770184081 0.957123786829017
0.957166666666667 84965.5623726346 0.945959097658964 70641.6641242863 0.949820866563946
0.95825 58348.705675652 0.946063649005511 77473.8696379124 0.950698657163855
0.961333333333333 87530.5119093962 0.948389276043387 82353.0399626553 0.953621356359514
0.969333333333333 64133.8593831766 0.956642735889143 68914.6313363159 0.961610185696743
0.96525 81282.375579981 0.952802451727262 68514.2003948655 0.957606070149532
0.954333333333333 65577.5897676516 0.942606174018895 71694.2021497001 0.946913949633781
0.96 59791.1841940428 0.947553900015701 84314.3038876974 0.952388226765918
0.9535 62747.7254124789 0.943016134953362 80521.3815377989 0.946333145395894
0.965 56186.7694024777 0.954110913926369 75789.145940039 0.95767473790161
0.974166666666667 94359.4843539725 0.963119999110358 102104.685336291 0.966733557842718
0.944333333333333 61505.5019673945 0.935146005604485 82436.6657193495 0.937504908892794
0.963833333333333 70730.4971053739 0.952163120908462 85649.8655718157 0.956355485457686
0.970583333333333 61773.0764283041 0.956414392532403 88607.0948297076 0.962555135220933
0.955416666666667 49038.8477137688 0.942589470232593 96719.4880213288 0.947772514235458
0.955166666666667 63677.3736828901 0.942658646439508 91430.5589367244 0.947593379873819
0.95975 61571.4584234662 0.949041011724066 87357.1492298015 0.952489342405782
0.960166666666667 89135.5975909541 0.948428200258203 89534.9094465949 0.952701659054393
0.970416666666667 81681.6861367495 0.957559885794833 96247.5368771462 0.962658533686728
0.951166666666667 58603.2196481029 0.941008013767139 79906.7508308505 0.944093872582094
0.968333333333333 82222.8348747626 0.955711873649289 92470.6402564887 0.960628137090457
0.962333333333333 80321.5655960184 0.950271073964602 83150.6609358792 0.954792762325215
0.952916666666667 73662.7987274176 0.94165268454652 92703.9457882482 0.945596182800672
0.958333333333333 68739.2261023117 0.946269339356422 80767.6238872741 0.95082427579134
0.952666666666667 65050.071445989 0.941243211826415 80500.6971593938 0.945318478746678
0.96075 77783.8332835478 0.946817940708793 81145.3096012456 0.952841670720246
0.954 76384.2292450794 0.940936619253154 84001.7896906084 0.946317320025008
0.961083333333333 71001.7435416353 0.950241863715735 71984.6030436822 0.953788101011655
0.950666666666667 69553.8803358133 0.938393271410284 94029.6063144184 0.943161839321257
0.963 60104.5024656349 0.950018205844119 90783.2907998414 0.955266417768093
0.958083333333333 62391.0741189087 0.945852266096237 70416.1059715668 0.950537659052647
0.960916666666667 91834.6562078886 0.946880663483976 82361.5980819766 0.952988361671087
0.965583333333333 74661.6620113709 0.954223278749158 94482.5377617364 0.958152284674999
0.963166666666667 96363.1330109119 0.951008433697644 62730.0109228209 0.95559590441324
0.958333333333333 65231.3371299877 0.944867365322633 104523.847012489 0.950545923602381
0.94625 65213.5321326498 0.933959448319152 88240.0793283654 0.938778336894432
0.943833333333333 75406.8695361718 0.933754129622069 86569.0484871976 0.936822932463364
0.952166666666667 72232.3092249534 0.941493133184448 84448.0704815041 0.94497545230229
0.962166666666667 80098.8836730572 0.948586011002529 80028.4100704289 0.954330310971911
0.967166666666667 54458.4500362007 0.95622249361341 79098.7493224378 0.959819754424244
0.957083333333333 79895.78935503 0.946445723636768 92762.6839809069 0.949861461044034
0.963416666666667 97708.099231458 0.949958072546809 85669.5888846938 0.955601494243433
0.9635 76028.0907582972 0.952674371153682 84109.7773457736 0.956188033294663
0.95375 78123.8211911659 0.942173533893177 75193.6218001242 0.946367745036988
0.952666666666667 82916.0779099204 0.940559470055426 79623.8760929639 0.94518008796162
0.94225 71948.2757595694 0.929740301719961 79933.6738516191 0.934773965769841
0.94575 57462.8447572552 0.935154899550787 67902.7771520012 0.938621129715082
0.959083333333333 80192.7437604896 0.947405176224491 81005.459932583 0.951647559476951
0.96925 74720.5842695408 0.956894071710693 65741.5282850323 0.961595682828012
0.967666666666667 64324.45167606 0.956340214898151 85327.0289400196 0.960235826665321
0.948083333333333 90678.2353427617 0.938024986422684 70328.5650375803 0.941026901288587
0.9755 76008.6145680474 0.961035784160372 100704.24312343 0.9673743254721
0.960666666666667 79463.9811509805 0.948546155398188 92459.8950605032 0.953117863377207
0.952083333333333 75459.3703246902 0.939728543921074 72407.0945010247 0.944547987789156
0.967333333333333 71742.3405180025 0.955916456100192 81735.5483070878 0.959876291570916
0.939583333333333 73077.6062366141 0.929216841090511 81250.3217462994 0.932549942445556
0.95625 82842.0139749014 0.944273796950803 85448.2086085198 0.948762478145448
0.957833333333333 62654.662399291 0.947734620064519 82704.7515741492 0.950704779873815
0.953333333333333 71198.4065951923 0.943012911556891 81103.4638031052 0.946213608686334
0.9565 75600.6631079292 0.945191367787382 88378.3639180438 0.949151656750264
0.962416666666667 63926.6075554256 0.950871756835396 80836.0354335338 0.954980234088382
0.950083333333333 65422.4944949724 0.938224655210536 76148.087747668 0.942662766534339
0.955666666666667 76259.1382636205 0.945594112308826 85275.6789246129 0.948563574486461
0.964 77518.151335828 0.952685289288381 75817.03965457 0.956595947810565
0.958583333333333 69559.8116863841 0.94791330433974 85514.0257365524 0.951346816655639
0.957 67753.6542934067 0.943712013676176 78302.0940460167 0.949255848710199
0.956416666666667 89014.7044435431 0.942693202878219 78919.3027919067 0.948586168855301
0.958916666666667 87219.8157614152 0.946941260742228 120970.147496317 0.951411842646699
0.958666666666667 73187.0589937232 0.94681826877454 82828.9006208074 0.951189878222448
0.959 68339.8461467985 0.948164323183316 80350.702594411 0.951729522852221
0.943833333333333 78874.0254994305 0.934372171934972 89461.3383303993 0.936945892051704
0.960666666666667 67374.7106785483 0.949831339321085 85211.0178664417 0.953361769953484
0.959583333333333 67172.831185966 0.948085792582019 79872.4531806542 0.952178916280164
0.959583333333333 77967.0186495763 0.94841149621322 72678.7697477146 0.952240197787782
0.950916666666667 72081.8300153118 0.939766170110427 75548.4738849987 0.943643945511488
0.96125 74455.1089822241 0.948705056447412 103748.254290958 0.953623103414533
0.947833333333333 69784.3178920209 0.937210223786014 98533.1399364837 0.940675263278583
0.952916666666667 61534.1348228421 0.939382441933021 81775.1576591167 0.945142796802947
0.955 66296.0817806733 0.944447229982949 71985.7875719263 0.947813851191408
0.970166666666667 60902.4569200471 0.957969871822732 74072.6554811723 0.962540696639744
0.96 73305.5120084669 0.948896927421099 79650.8592469854 0.952659208663104
0.958583333333333 71966.4591121738 0.946446501422947 81764.3537284705 0.951049840977143
0.96525 59618.3202058356 0.954966409984148 71622.7763204301 0.958033449935818
0.96625 67828.8779788737 0.950693197441978 71237.8118385116 0.957972547625075
0.9665 63145.7776924567 0.954716899873486 88259.8048440942 0.958975311864771
0.972833333333333 61388.6444179721 0.960258184677834 117159.69674584 0.965108172034314
0.95825 85001.847419223 0.945888090402217 82163.9693895281 0.950674713166719
0.964083333333333 88674.3772157673 0.954327053395459 78856.9406203659 0.95698236044519
0.960916666666667 70771.5686830805 0.949676693318362 97667.7673611944 0.953538789151185
0.944666666666667 72161.2545059593 0.932358872578084 85192.3423248159 0.937194285095674
0.960416666666667 67064.8733793523 0.947977320870343 76618.3470450597 0.952811154757621
0.9595 76655.4113526368 0.94962198858571 77804.4223572662 0.952411196824912
0.95825 93055.1983028893 0.946698836966249 92420.8066026231 0.950841776533892
0.961166666666667 62826.0810020144 0.950430371835088 96867.8325739015 0.953895021105556
0.960083333333333 58401.093333276 0.946414081237819 92540.1264170501 0.952224966380349
0.949916666666667 59498.7877414323 0.935923941124807 79919.1590544865 0.942079957656658
0.9375 83028.5519161594 0.925809471514617 85668.9324398874 0.930217038102339
0.965166666666667 76854.0255744621 0.952343641615699 109046.198868991 0.957441981714497
0.954333333333333 73377.771165743 0.942477024934509 103035.856414973 0.946883527334192
0.967166666666667 86350.0480588129 0.956473712917321 78763.4752284595 0.959856218383909
0.963166666666667 53470.4223589304 0.953306989512714 83813.7856536406 0.956061758471383
0.966 70132.8694322912 0.954489076805908 75989.5236584262 0.958534192344052
0.959083333333333 84415.357860315 0.946488628241019 74284.1532310658 0.951454890635546
0.955166666666667 56359.9228429774 0.939419135171117 82854.6549650398 0.946946631494279
0.945333333333333 78582.124443962 0.934050343786268 82416.7518271903 0.938076988132653
0.965166666666667 88364.0848159686 0.953926871942569 77989.9111273972 0.957770946946682
0.95925 54628.7720187265 0.947336226884966 83494.7816476239 0.951759886370232
0.950166666666667 66355.2851198506 0.940583460831416 102754.089263537 0.943206275237735
0.957916666666667 75066.1256977857 0.946005880301045 80085.9206526427 0.950443990632965
0.966833333333333 82347.8298167629 0.954225580157567 93822.8765706353 0.959143215854789
0.961166666666667 69261.4594933892 0.949995545969986 78753.1982364476 0.95380796858291
0.95825 68128.6226506078 0.948922529080436 101552.233453282 0.951280940322426
0.965166666666667 71313.5397999368 0.951113020127665 87923.202855611 0.957201447337442
0.973416666666667 62651.0042550886 0.961708864582187 96101.7672053872 0.965866765926576
0.957416666666667 70474.4344843431 0.943674089734303 71677.3383628763 0.949565103781764
0.97425 52439.4130000651 0.964131858117398 94122.5281376146 0.967002758269247
0.96125 63409.9762876239 0.950147957179129 86139.802622087 0.953909954502034
0.957166666666667 69907.6790051029 0.944535936692836 80865.7601660737 0.949553055624045
0.962083333333333 79919.230616184 0.949401994842713 89312.0445968181 0.954419136373479
0.957916666666667 83714.7766748128 0.94576665957967 87372.0316579167 0.950387688783408
0.964333333333333 85265.5192768166 0.950443397301476 81996.1329545267 0.956402165691698
0.95925 85247.8353866473 0.947793235054974 84065.8209812958 0.951850711315067
0.9605 72348.9322221578 0.949259361640197 85308.725551716 0.953136850704898
0.96 67826.0490252684 0.948984269965932 100201.667706695 0.952682265763333
0.951 76878.555307238 0.938315036659665 76911.8864431824 0.943414893800901
0.96625 74809.0445279176 0.953978324368112 93344.9627842833 0.958631619890748
0.960666666666667 67728.0168077078 0.948693219109933 83727.5256152065 0.953149574151623
0.961 78635.7159862471 0.950013916335601 80691.4690773078 0.953676592895594
0.94675 64148.2524676649 0.934361953278485 108247.755804916 0.939263496204863
0.938916666666667 82746.3846200792 0.928744745663492 93594.1796239406 0.931930333811565
0.966583333333333 73554.6579058547 0.955923978234593 81028.3360598475 0.959288649905696
0.962833333333333 72609.9471492731 0.951642252151091 90250.8823871797 0.955469046053559
0.961833333333333 69193.5766026421 0.951478297764843 79710.1086250568 0.954628811734
0.956833333333333 80633.5787149585 0.945507072977843 79323.4599969423 0.949483413177085
0.969416666666667 59666.7324010898 0.959385576033492 80268.7726808102 0.96222271384627
0.960583333333333 80174.6485431895 0.949698162577419 83115.5574397621 0.953278880917745
0.9555 60449.4375257159 0.943712435757958 78368.6778163633 0.948068672692272
0.9665 68868.0631541683 0.955710017808853 99850.420832843 0.959174421028849
0.9535 73628.1516495039 0.941022766314522 72038.2946044051 0.945942105832151
0.96475 57460.1319265984 0.953677946205622 78987.0995624467 0.957375347952521
0.962666666666667 79143.0268973561 0.951079706022634 90471.6362311795 0.955221085357927
0.949833333333333 71733.8478032579 0.939821802923865 101120.330057293 0.942791882313045
0.9515 66589.034152287 0.939149668161917 73770.1577940504 0.943967615780633
0.956666666666667 72160.4455013093 0.943960194107125 79207.8771223824 0.94902733321791
0.951416666666667 89081.9563564874 0.938124387954612 103161.027726284 0.943702375477041
0.972083333333333 81728.604372389 0.96072089455619 87182.358217209 0.964599430042947
0.954416666666667 71022.5282726866 0.943734918560726 68843.8642730957 0.947216049603693
0.960083333333333 74225.8350091888 0.94902669200885 82929.2420967059 0.952754369665306
0.961333333333333 72089.825142409 0.950712270186371 92439.9356494248 0.95407932142193
0.955083333333333 61152.8694552689 0.944057573361539 78398.5739599481 0.947803640359744
0.9555 79612.1162761034 0.943306695273539 78898.5497168368 0.947975631145356
0.93475 84620.534996358 0.9217934826833 87888.5080010496 0.927222765028418
0.959416666666667 77143.3123678303 0.946746399731054 82789.1728066977 0.951763683018968
0.941833333333333 62057.5976455393 0.928854892275007 83586.1121962268 0.934251909164769
0.97275 86358.7940015677 0.963190366936326 98672.6868920839 0.965632456937449
0.961833333333333 80421.5742046584 0.948449886384905 73660.4939375248 0.954027648650186
0.958916666666667 59431.6044343084 0.947331861149023 87147.0661819368 0.951491609138837
0.95175 66234.6349928086 0.939800563481726 81927.6578414967 0.944305502080763
0.954416666666667 61621.4813248934 0.943373691325125 75182.3914538184 0.94711975776399
0.970916666666667 73249.8496809819 0.960386452560858 86598.2751925047 0.963603242892081
0.9615 58805.3048689905 0.950202494502248 82423.7561633171 0.954115450387185
0.968583333333333 77906.4830607034 0.957222181058731 82534.2056646594 0.961133720020068
0.965166666666667 81410.1387485458 0.952411851799692 78262.761256579 0.957460622920321
0.9575 74971.0938878324 0.947788772224236 80586.2114437152 0.950461174872659
0.94875 71739.5195439438 0.937105270826102 86329.2085050261 0.941381518167031
0.94125 82379.5865779039 0.930651372211616 79362.1124644815 0.934150296407463
0.9455 69114.0947661115 0.934130951395727 70925.210113772 0.93822331651014
0.949333333333333 71496.8514368307 0.936688684888122 72209.5679334724 0.941771590961317
0.959083333333333 65136.6124654801 0.946534632483708 87888.9482668988 0.95147065918161
0.947833333333333 76647.774480411 0.937208817219403 86811.1757793806 0.940689926958491
0.958666666666667 80590.0803172191 0.944298585708172 84209.1423659545 0.950684790562856
0.943583333333333 64092.0392998301 0.933304699492853 73138.1707459701 0.936538565622369
0.960666666666667 74720.9020536072 0.951068019547228 79012.6488361556 0.953625337832837
