"shape" "scale"
-0.505856203612034 1.54069524735041
-0.583816643911482 1.73595041877393
-0.443633671815318 1.68906186162075
-0.421691106350551 1.69924382609925
-0.515149288405945 1.51455327190097
-0.377197815060234 1.62409826780104
-0.348447027721292 1.62439534655912
-0.424033221313841 1.47143232491531
-0.442935639630294 1.41004331458752
-0.522181097405092 1.58541477447933
-0.616377250996318 1.36821044170777
-0.482139023081027 1.5742762671954
-0.402863770679161 1.45467561206486
-0.515579827721299 1.35786957586168
-0.474872277309431 1.50223375319328
-0.408231438908657 1.53039793811594
-0.456445247188257 1.53041424820751
-0.565636451290199 1.79705952469418
-0.436921062528261 1.66551332442123
-0.591413736476394 1.6030367661955
-0.455911497998578 1.48483937408495
-0.379778107999293 1.61214918616158
-0.418439319288121 1.45683178579726
-0.697040096275236 1.60266560478187
-0.48303161456899 1.54154307409766
-0.348522102103966 1.48843679934682
-0.419337296772675 1.64445931924148
-0.636268515339324 1.40740918180626
-0.527463507664962 1.52444387290867
-0.454386323695983 1.44461966121859
-0.418049446155412 1.68540877580378
-0.499184236464877 1.49001435867275
-0.427859008826533 1.50573127992071
-0.797725212044584 1.79443666478488
-0.444856045144863 1.54219897014876
-0.580821558829772 1.59781123522586
-0.21927158356197 0.906445602045724
-0.314621555114041 1.57083837529211
-0.415769695173605 1.41885610275191
-0.410173395269028 1.74455534699348
-0.42513059578614 1.29071922688795
-0.531677526953706 1.82222745914355
-0.62708428464928 1.45676053331901
-0.543974823842544 1.37963001857965
-0.533896777295557 1.14719880151448
-0.358601239426614 1.49665973642752
-0.221911960404529 1.09883364960948
-0.479048370343545 1.5703501593165
-0.54135827496496 1.64172118871613
-0.45870885134685 1.37961902496268
-0.479200794789495 1.02767536651946
-0.534020353169475 1.42842876963153
-0.448722238880318 1.54633736029974
-0.435781806112023 1.54121944356406
-0.415026325981453 1.12335707379859
-0.331195237380181 1.65060019470698
-0.51816488311583 1.63671176051774
-0.461485808440325 1.4718366678802
-0.471312921757437 1.24265922146758
-0.653765136412389 1.35858029816259
-0.450090104900187 1.338139138178
-0.364685079749803 1.61010168909211
-0.464431225766834 1.53062924022653
-0.417313195304845 1.37221803568886
-0.397043087775325 1.47115520291192
-0.485346429642028 1.63244814073962
-0.36724083450413 1.22575798910533
-0.19461605176368 1.43178243040284
-0.354933637951919 1.47741033842499
-0.412687603331683 1.3799903515456
-0.458879923984832 1.4269746423091
-0.646757950968077 1.73434905014601
-0.369504645840742 1.28655584938591
-0.609208743532393 1.63423470264591
-0.480830314122237 1.72692428813082
-0.381255485944867 1.28121218482272
-0.615455414217136 1.41865010515652
-0.412423587945666 1.33250209632229
-0.456597987162829 1.70889750513929
-0.44691419062324 1.43791918915576
-0.488945272455761 1.75050599458223
-0.415071511975034 1.60161486009674
-0.474561833870836 1.22227485649342
-0.471406597706858 1.47680705375543
-0.475143852520716 1.8006826773173
-0.420322973493371 2.01772288883964
-0.449885151656353 1.29585645465392
-0.475045256273327 1.56319186178634
-0.429619365946659 1.21382608048835
-0.600489204902957 1.79024806740631
-0.668510149869749 1.65519324654278
-0.215727389090682 1.22298254978921
-0.479791520327708 1.06857793111238
-0.616874643607394 1.91308995656335
-0.369751252297914 1.62832494542195
-0.65989711878725 1.57549410194639
-0.528996456408065 1.45308259140824
-0.503147212598422 1.65459302954071
-0.397751640544936 1.49454890357129
-0.418720728204844 1.52698998755889
-0.381400142165274 1.49994471271997
-0.408889853984761 1.58753980160208
-0.374063655244704 1.14980859921761
-0.575656304118285 1.614589869848
-0.511728897052542 1.75801032212676
-0.378907869482226 1.61235224618455
-0.403867466870419 1.43110246687743
-0.599660316506275 1.42936934339721
-0.535253499407167 1.72426398060675
-0.365212541784511 1.74279503730395
-0.4873567141231 1.3329033058088
-0.476897441103554 1.28249609146222
-0.510074796238189 1.5007937320915
-0.37815025470356 1.21526979494354
-0.522933822424466 1.66632532245171
-0.549359944405983 1.81094312462093
-0.485078064388674 1.66673433253337
-0.329444831753503 1.14642235231046
-0.50176893995178 1.63528377210414
-0.600720401911241 1.46115991296654
-0.322587690833985 1.27421131254096
-0.475496175846539 1.50234332756003
-0.530296864984268 1.50448631549142
-0.594750564825477 1.47101677813205
-0.483004752451515 1.67196725101677
-0.503778992727506 1.5413107546007
-0.529227637273902 1.60848826081317
-0.545958676540091 1.6699517198964
-0.413032729582615 1.4876938058282
-0.437874893885098 1.83160190321795
-0.381118767286732 1.40007121798838
-0.349294735049219 1.48935581746472
-0.332788815066093 1.3855983860805
-0.640972780464353 1.58428717015022
-0.487869975556889 1.70389913237194
-0.423441096746762 1.58623977429754
-0.380855405581527 1.08152682612581
-0.468106932230723 1.39731697177679
-0.516892112220866 1.47436645380091
-0.389159168588533 1.11968370497108
-0.481637497631767 1.55113346034355
-0.319660411118181 1.0523774746424
-0.331846549816579 1.30384815050119
-0.528999451684332 1.68145839692704
-0.36022319422957 1.67071479128144
-0.408858351284464 1.31546055917564
-0.533432428844624 1.52332623817429
-0.301911982253212 0.933076090411571
-0.149705855288638 1.39846854453071
-0.486595845407524 1.49497719600253
-0.468955505635524 1.60093214935166
-0.49056851670171 1.64771454565214
-0.554843255912641 1.24061047046975
-0.408066114867471 1.2948193974819
-0.347717163830588 1.44072316118319
-0.440563277316216 1.40102915644547
-0.372639809830549 1.26160601537817
-0.329275407771522 1.27181418381138
-0.613575165292672 1.7356972896186
-0.51448591493698 1.3443358679109
-0.560554314406214 1.59510766875995
-0.464120310495256 1.44750360384415
-0.408786365738055 1.43408072092024
-0.450234417565643 1.5747702855086
-0.512759707997144 1.43131992814601
-0.381120229874513 1.71725556192893
-0.314238831415842 1.56505538754123
-0.387788359880697 1.61853802045886
-0.359905919583307 1.2971822413165
-0.434167219962542 1.60057430495161
-0.338077352523832 1.12015261258665
-0.624215319846958 1.83741338378183
-0.534570599140794 1.42251294790948
-0.444957280246961 1.41790095516616
-0.489798492398517 1.56806448970397
-0.478923930674757 1.61167725535592
-0.404189719679063 1.61404321038755
-0.496486374264846 1.52655685761426
-0.580254260421084 1.7598452787516
-0.36052308311342 1.42462795850348
-0.518829647009423 1.42741523210085
-0.495003456193357 1.70495553823737
-0.421457938230635 1.31733278585794
-0.549921846917223 1.57766904446304
-0.377342273625771 1.26849961675232
-0.220506420235857 1.4036074108036
-0.532061377095122 2.01287623066996
-0.440160949234221 1.47027492393439
-0.598099248969631 1.43787911890246
-0.379404419502892 1.76434250829772
-0.444151704553424 1.4485756048028
-0.482711092629684 1.38871245471084
-0.38081534648459 1.68949551319787
-0.532076774564105 1.71782244822818
-0.42375767647569 1.61155231993061
-0.506977806623815 1.75827100245768
-0.375056598005322 1.46082854671781
-0.526814536512202 1.41786483749483
-0.358116734052074 1.59887979333284
-0.659789229811959 1.6971397013894
-0.221741172225903 1.12224505925388
-0.665093143613338 1.6400878815482
-0.533027227612413 1.53906216754358
-0.391919317384089 1.47884839527085
-0.538078571208219 1.15507451433417
-0.395393990073728 1.16996897116616
-0.40812751049634 1.40312130176247
-0.460498879005783 1.65999627922554
-0.468993502998385 1.4402093450082
-0.595171318959967 1.60323246124508
-0.410131531118115 1.79870912448584
-0.623470948075584 1.79366958107623
-0.621910451576905 1.48167197450387
-0.642388506655327 1.90461110632804
-0.33848121272617 1.2779191182479
-0.602418891263095 1.42540770169213
-0.294014840233408 1.13081779080262
-0.499850252949871 1.28307484945918
-0.472663440651359 1.50369650271519
-0.589413635588045 1.54097467924583
-0.620574077367559 1.55493104105277
-0.549114708580802 1.60340501075534
-0.574744923484428 1.84985137356929
-0.340531444986241 1.10609692672534
-0.517245999046704 1.56447058914728
-0.498295091721067 1.56709067581644
-0.33718008661974 1.20226823513664
-0.532114392968832 1.84686100377597
-0.412431806468076 1.18901633043335
-0.567733225860502 1.67249921610463
-0.467048452644077 1.13401695546701
-0.509891969856143 1.93486754717057
-0.613131458879224 1.49134474589975
-0.428800875037234 1.30498149233019
-0.455095725395283 1.25093738220073
-0.496912364139045 1.91014721715641
-0.550676935665388 1.54367993361721
-0.504709483916115 1.35884876185677
-0.623783755496852 1.82644193534302
-0.376995559103184 1.36605885129301
-0.492558982554896 1.88755436860093
-0.418974265342532 1.73937467396104
-0.322834753323027 1.32049143746904
-0.456768041041083 1.52621194618269
-0.618733621247562 1.50150660033371
-0.362884071407114 1.21319162591471
-0.482970096724429 1.83330999803676
-0.556926111221492 1.42734703400798
-0.474210261647135 1.5845762470535
-0.448805789459681 1.80781895947214
-0.469406064579955 1.32170643875738
-0.482170573791886 1.59931088010406
-0.616665505011882 1.52132476683885
-0.621004072824895 1.860760484858
-0.476620083417689 1.83648232079085
-0.343936587103314 1.42544949256297
-0.532239054198595 1.69205513877758
-0.514335539555949 1.80445108291307
-0.364634000285766 1.42736020401432
-0.523950221858232 1.44673424548288
-0.478043815113702 1.38984002350917
-0.451384196106606 1.69789640788004
-0.546706885340275 1.71214287730399
-0.404213584325885 1.43493567510803
-0.378859191845671 1.58776462190366
-0.371951489548505 1.06688458120511
-0.408141146679937 1.11615047844375
-0.495035398757647 1.47781384661128
-0.498635326918795 1.2988386453028
-0.443351639271522 1.31220857833564
-0.423366855012847 1.7762097509665
-0.599913734067626 1.60409542143551
-0.46736424343513 1.51338522065817
-0.480866165396268 1.58506122433635
-0.599321091953758 1.59209168104959
-0.703676918605318 1.9014033611368
-0.55619457661488 1.7795388826616
-0.441237726238637 1.48127688587572
-0.366575040098049 1.47946358528281
-0.47817565688027 1.4130161561991
-0.554164272798626 1.79036836752043
-0.558094247728907 1.58730260386826
-0.697673246001976 1.58080697323515
-0.499421992760639 1.83189027642281
-0.450306405478801 1.5556735179961
-0.456517778006918 1.43574249996667
-0.576178085622601 1.38514910673024
-0.618496852155728 1.64607461528215
-0.566681526633923 1.33273722581158
-0.506130403305326 1.49980621839357
-0.485140536255571 1.48889146796285
-0.317342575910191 1.74747164682887
-0.435107635494382 1.56457184539976
-0.613386034806733 1.65275845554025
-0.545655507903623 1.66696655549661
-0.49449500110033 1.50516163419333
-0.51471050178277 1.24974146470573
-0.413892313086822 1.49757500027218
-0.622331105811473 1.65218177335418
-0.546300221279762 1.33481200254102
-0.497018353777566 1.54107547887474
-0.48354433365632 1.22525730937351
-0.313434305776567 1.1667967883306
-0.505641961254094 1.33302191028464
-0.511253396047009 1.87895293210435
-0.508057786582125 1.61510176443891
-0.609088509106568 1.44708461698791
-0.52368445871429 1.66450632864304
-0.522762296088578 1.42622320620136
-0.586623012710588 1.69483720645781
-0.366376544696542 1.56059453694242
-0.358071724007448 1.37097862245977
-0.349781611004189 1.59967675525756
-0.326098913230426 1.37000305393501
-0.522743905417215 1.52464475557183
-0.532578925501217 1.83783180500033
-0.480822120621971 1.74546260404937
-0.481509872465169 1.55022106909856
-0.384299299708012 1.53328972274378
-0.414465643108218 1.37213211141693
-0.578692200629485 1.53121356784999
-0.446303666728686 1.50342503463088
-0.414941358814385 1.25226659180207
-0.378168904777211 1.2466876247511
-0.551810515289945 1.48721347905658
-0.366731189881999 1.29420477016877
-0.436207670596694 1.56877180019914
-0.573597371258346 1.62126071691165
-0.670463757523461 1.37632914107799
-0.580577525479697 1.49715185398718
-0.527498582999301 1.36577262456319
-0.567396476429202 1.66038940749207
-0.530849640484134 1.50401414967812
-0.6689519787879 1.62540872103836
-0.340998602607245 1.39881819150243
-0.462783264192804 1.72126361913325
-0.567607291246846 1.65926354593873
-0.410452928604688 1.64977235021869
-0.471375157237919 1.55949195014543
-0.473093504214235 1.40206860978125
-0.39998456700247 1.39177231984977
-0.615020815364813 1.7499022793107
-0.397734288242628 1.4373150650456
-0.404813434299071 1.42106647959401
-0.338238638086283 1.60285422425924
-0.49786331043699 1.73673183611613
-0.349538685789566 1.73927518827858
-0.538845654239927 1.89827769617643
-0.607314598158843 1.6817241683103
-0.564152813780732 1.65116073681112
-0.501188835628162 1.72695289449571
-0.514584833306902 1.73342393952203
-0.717223466886975 1.96275683838701
-0.570451216573617 1.63096976320595
-0.433643395357751 1.61550786958354
-0.427053650286267 1.33670705615473
-0.399420722392617 1.30131788059477
-0.423428161395139 1.47214193835224
-0.574250516944237 1.71739762472172
-0.52898118290479 1.44301969139515
-0.480524088683828 1.69076873451325
-0.443905365317289 1.31561321840735
-0.58118091000412 1.72881225541158
-0.55897895595854 1.82521721501816
-0.385712010453872 1.34100548559068
-0.500924460483565 1.33015146127479
-0.37501187078185 1.21427346877341
-0.472823747568757 1.36507731121809
-0.428371231211852 1.55224988029676
-0.398201253690984 1.32829942488592
-0.418192335712788 1.52193951123195
-0.49038761793541 1.74058426909911
-0.493876572069113 1.30645858927937
-0.5126670116107 1.18993152628474
-0.552902268408965 1.71663823125565
-0.214420778976103 1.25688690837889
